session_code,participant_code,prolific_pid,attn_civil_rating,attn_toxic_rating,failed_attention,film_familiarity,task_difficulty,open_feedback,doc_id,display_position,human_rating,realism_rating,perspective_toxicity,gpt_toxicity
c5oil4y6,peepv4vx,,,,0,,,,189,31,,,0.37795907,0.6
c5oil4y6,peepv4vx,,,,0,,,,166,32,,,0.32919475,0.9
c5oil4y6,peepv4vx,,,,0,,,,98,33,,,0.19694418,0.4
c5oil4y6,peepv4vx,,,,0,,,,181,34,,,0.36095104,0.4
c5oil4y6,peepv4vx,,,,0,,,,335,35,,,0.68408644,0.9
c5oil4y6,peepv4vx,,,,0,,,,399,36,,,0.8115627,0.85
c5oil4y6,peepv4vx,,,,0,,,,10,37,,,0.028974265,0.0
c5oil4y6,peepv4vx,,,,0,,,,122,38,,,0.24763705,0.6
c5oil4y6,astj34ei,,,,0,,,,210,1,,,0.4274071,0.7
c5oil4y6,astj34ei,,,,0,,,,267,2,,,0.52811706,0.8
c5oil4y6,astj34ei,,,,0,,,,214,3,,,0.43475235,
c5oil4y6,astj34ei,,,,0,,,,386,4,,,0.7761081,
c5oil4y6,astj34ei,,,,0,,,,440,5,,,0.9029226,0.9
c5oil4y6,astj34ei,,,,0,,,,399,6,,,0.8115627,0.85
c5oil4y6,astj34ei,,,,0,,,,435,7,,,0.89241093,0.95
c5oil4y6,astj34ei,,,,0,,,,218,8,,,0.44933176,0.8
c5oil4y6,astj34ei,,,,0,,,,257,9,,,0.509388,0.9
c5oil4y6,astj34ei,,,,0,,,,attn_civil,10,,,,
c5oil4y6,astj34ei,,,,0,,,,146,11,,,0.2854937,0.3
c5oil4y6,astj34ei,,,,0,,,,18,12,,,0.039226998,
c5oil4y6,astj34ei,,,,0,,,,412,13,,,0.8403191,0.9
c5oil4y6,astj34ei,,,,0,,,,357,14,,,0.7252971,
c5oil4y6,astj34ei,,,,0,,,,110,15,,,0.22712809,0.3
c5oil4y6,astj34ei,,,,0,,,,306,16,,,0.6027529,0.6
c5oil4y6,astj34ei,,,,0,,,,10,17,,,0.028974265,0.0
c5oil4y6,astj34ei,,,,0,,,,268,18,,,0.52811706,0.7
c5oil4y6,astj34ei,,,,0,,,,448,19,,,0.9209984,0.6
c5oil4y6,astj34ei,,,,0,,,,75,20,,,0.13041082,0.4
c5oil4y6,astj34ei,,,,0,,,,363,21,,,0.7308154,0.8
c5oil4y6,astj34ei,,,,0,,,,119,22,,,0.2412222,0.3
c5oil4y6,astj34ei,,,,0,,,,152,23,,,0.30427247,0.75
c5oil4y6,astj34ei,,,,0,,,,256,24,,,0.50789946,0.9
c5oil4y6,astj34ei,,,,0,,,,441,25,,,0.9029226,0.9
c5oil4y6,astj34ei,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,astj34ei,,,,0,,,,98,27,,,0.19694418,0.4
c5oil4y6,astj34ei,,,,0,,,,181,28,,,0.36095104,0.4
c5oil4y6,astj34ei,,,,0,,,,28,29,,,0.056758508,0.2
c5oil4y6,astj34ei,,,,0,,,,116,30,,,0.23739935,0.4
c5oil4y6,astj34ei,,,,0,,,,222,31,,,0.45549932,0.9
c5oil4y6,astj34ei,,,,0,,,,17,32,,,0.03875561,0.3
c5oil4y6,astj34ei,,,,0,,,,184,33,,,0.37751234,0.8
c5oil4y6,astj34ei,,,,0,,,,345,34,,,0.6989911,0.7
c5oil4y6,astj34ei,,,,0,,,,319,35,,,0.63782936,0.5
c5oil4y6,astj34ei,,,,0,,,,71,36,,,0.115658075,0.0
c5oil4y6,astj34ei,,,,0,,,,394,37,,,0.78855824,1.0
c5oil4y6,astj34ei,,,,0,,,,447,38,,,0.9209984,0.8
c5oil4y6,ybod3yc5,,,,0,,,,166,1,,,0.32919475,0.9
c5oil4y6,ybod3yc5,,,,0,,,,378,2,,,0.76197964,
c5oil4y6,ybod3yc5,,,,0,,,,218,3,,,0.44933176,0.8
c5oil4y6,ybod3yc5,,,,0,,,,339,4,,,0.6863638,0.9
c5oil4y6,ybod3yc5,,,,0,,,,387,5,,,0.78207105,0.9
c5oil4y6,ybod3yc5,,,,0,,,,89,6,,,0.15822013,0.5
c5oil4y6,ybod3yc5,,,,0,,,,71,7,,,0.115658075,0.0
c5oil4y6,ybod3yc5,,,,0,,,,210,8,,,0.4274071,0.7
c5oil4y6,ybod3yc5,,,,0,,,,165,9,,,0.32919475,0.5
c5oil4y6,ybod3yc5,,,,0,,,,attn_civil,10,,,,
c5oil4y6,ybod3yc5,,,,0,,,,114,11,,,0.23415339,0.7
c5oil4y6,ybod3yc5,,,,0,,,,54,12,,,0.10175867,0.2
c5oil4y6,ybod3yc5,,,,0,,,,110,13,,,0.22712809,0.3
c5oil4y6,ybod3yc5,,,,0,,,,366,14,,,0.73663366,0.9
c5oil4y6,ybod3yc5,,,,0,,,,446,15,,,0.911035,0.9
c5oil4y6,ybod3yc5,,,,0,,,,345,16,,,0.6989911,0.7
c5oil4y6,ybod3yc5,,,,0,,,,181,17,,,0.36095104,0.4
c5oil4y6,ybod3yc5,,,,0,,,,138,18,,,0.28087774,0.1
c5oil4y6,ybod3yc5,,,,0,,,,28,19,,,0.056758508,0.2
c5oil4y6,ybod3yc5,,,,0,,,,10,20,,,0.028974265,0.0
c5oil4y6,ybod3yc5,,,,0,,,,126,21,,,0.2540519,0.4
c5oil4y6,ybod3yc5,,,,0,,,,450,22,,,0.9391453,1.0
c5oil4y6,ybod3yc5,,,,0,,,,441,23,,,0.9029226,0.9
c5oil4y6,ybod3yc5,,,,0,,,,311,24,,,0.61223894,0.9
c5oil4y6,ybod3yc5,,,,0,,,,342,25,,,0.687436,0.85
c5oil4y6,ybod3yc5,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,ybod3yc5,,,,0,,,,50,27,,,0.09872158,0.0
c5oil4y6,ybod3yc5,,,,0,,,,278,28,,,0.55739564,0.6
c5oil4y6,ybod3yc5,,,,0,,,,405,29,,,0.83334327,1.0
c5oil4y6,ybod3yc5,,,,0,,,,257,30,,,0.509388,0.9
c5oil4y6,ybod3yc5,,,,0,,,,26,31,,,0.054779384,0.2
c5oil4y6,ybod3yc5,,,,0,,,,231,32,,,0.47173777,0.9
c5oil4y6,ybod3yc5,,,,0,,,,156,33,,,0.30527395,0.4
c5oil4y6,ybod3yc5,,,,0,,,,423,34,,,0.8629672,0.9
c5oil4y6,ybod3yc5,,,,0,,,,243,35,,,0.4850187,0.9
c5oil4y6,ybod3yc5,,,,0,,,,298,36,,,0.5972042,0.9
c5oil4y6,ybod3yc5,,,,0,,,,402,37,,,0.8252207,0.9
c5oil4y6,ybod3yc5,,,,0,,,,449,38,,,0.9248995,0.9
c5oil4y6,thkygnr8,,,,0,,,,447,1,,,0.9209984,0.8
c5oil4y6,thkygnr8,,,,0,,,,394,2,,,0.78855824,1.0
c5oil4y6,thkygnr8,,,,0,,,,17,3,,,0.03875561,0.3
c5oil4y6,thkygnr8,,,,0,,,,231,4,,,0.47173777,0.9
c5oil4y6,thkygnr8,,,,0,,,,210,5,,,0.4274071,0.7
c5oil4y6,thkygnr8,,,,0,,,,57,6,,,0.103060275,
c5oil4y6,thkygnr8,,,,0,,,,426,7,,,0.8696708,0.9
c5oil4y6,thkygnr8,,,,0,,,,54,8,,,0.10175867,0.2
c5oil4y6,thkygnr8,,,,0,,,,84,9,,,0.1537979,0.7
c5oil4y6,thkygnr8,,,,0,,,,attn_civil,10,,,,
c5oil4y6,thkygnr8,,,,0,,,,382,11,,,0.7675452,0.85
c5oil4y6,thkygnr8,,,,0,,,,443,12,,,0.90451443,
c5oil4y6,thkygnr8,,,,0,,,,239,13,,,0.47886392,0.9
c5oil4y6,thkygnr8,,,,0,,,,278,14,,,0.55739564,0.6
c5oil4y6,thkygnr8,,,,0,,,,410,15,,,0.8364697,0.9
c5oil4y6,thkygnr8,,,,0,,,,147,16,,,0.2854937,0.8
c5oil4y6,thkygnr8,,,,0,,,,257,17,,,0.509388,0.9
c5oil4y6,thkygnr8,,,,0,,,,381,18,,,0.76523775,0.9
c5oil4y6,thkygnr8,,,,0,,,,166,19,,,0.32919475,0.9
c5oil4y6,thkygnr8,,,,0,,,,448,20,,,0.9209984,0.6
c5oil4y6,thkygnr8,,,,0,,,,28,21,,,0.056758508,0.2
c5oil4y6,thkygnr8,,,,0,,,,440,22,,,0.9029226,0.9
c5oil4y6,thkygnr8,,,,0,,,,138,23,,,0.28087774,0.1
c5oil4y6,thkygnr8,,,,0,,,,186,24,,,0.37751234,0.7
c5oil4y6,thkygnr8,,,,0,,,,140,25,,,0.28312725,0.5
c5oil4y6,thkygnr8,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,thkygnr8,,,,0,,,,26,27,,,0.054779384,0.2
c5oil4y6,thkygnr8,,,,0,,,,311,28,,,0.61223894,0.9
c5oil4y6,thkygnr8,,,,0,,,,427,29,,,0.8696708,0.8
c5oil4y6,thkygnr8,,,,0,,,,298,30,,,0.5972042,0.9
c5oil4y6,thkygnr8,,,,0,,,,317,31,,,0.6342749,0.9
c5oil4y6,thkygnr8,,,,0,,,,181,32,,,0.36095104,0.4
c5oil4y6,thkygnr8,,,,0,,,,319,33,,,0.63782936,0.5
c5oil4y6,thkygnr8,,,,0,,,,50,34,,,0.09872158,0.0
c5oil4y6,thkygnr8,,,,0,,,,402,35,,,0.8252207,0.9
c5oil4y6,thkygnr8,,,,0,,,,357,36,,,0.7252971,
c5oil4y6,thkygnr8,,,,0,,,,251,37,,,0.5024724,0.9
c5oil4y6,thkygnr8,,,,0,,,,146,38,,,0.2854937,0.3
c5oil4y6,rz5bsdzf,,,,0,,,,114,1,,,0.23415339,0.7
c5oil4y6,rz5bsdzf,,,,0,,,,54,2,,,0.10175867,0.2
c5oil4y6,rz5bsdzf,,,,0,,,,445,3,,,0.9061063,0.8
c5oil4y6,rz5bsdzf,,,,0,,,,342,4,,,0.687436,0.85
c5oil4y6,rz5bsdzf,,,,0,,,,267,5,,,0.52811706,0.8
c5oil4y6,rz5bsdzf,,,,0,,,,214,6,,,0.43475235,
c5oil4y6,rz5bsdzf,,,,0,,,,251,7,,,0.5024724,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,116,8,,,0.23739935,0.4
c5oil4y6,rz5bsdzf,,,,0,,,,410,9,,,0.8364697,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,attn_civil,10,,,,
c5oil4y6,rz5bsdzf,,,,0,,,,57,11,,,0.103060275,
c5oil4y6,rz5bsdzf,,,,0,,,,110,12,,,0.22712809,0.3
c5oil4y6,rz5bsdzf,,,,0,,,,152,13,,,0.30427247,0.75
c5oil4y6,rz5bsdzf,,,,0,,,,317,14,,,0.6342749,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,339,15,,,0.6863638,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,387,16,,,0.78207105,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,319,17,,,0.63782936,0.5
c5oil4y6,rz5bsdzf,,,,0,,,,382,18,,,0.7675452,0.85
c5oil4y6,rz5bsdzf,,,,0,,,,405,19,,,0.83334327,1.0
c5oil4y6,rz5bsdzf,,,,0,,,,282,20,,,0.568186,
c5oil4y6,rz5bsdzf,,,,0,,,,450,21,,,0.9391453,1.0
c5oil4y6,rz5bsdzf,,,,0,,,,28,22,,,0.056758508,0.2
c5oil4y6,rz5bsdzf,,,,0,,,,245,23,,,0.49139655,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,22,24,,,0.05255287,0.4
c5oil4y6,rz5bsdzf,,,,0,,,,441,25,,,0.9029226,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,rz5bsdzf,,,,0,,,,165,27,,,0.32919475,0.5
c5oil4y6,rz5bsdzf,,,,0,,,,446,28,,,0.911035,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,181,29,,,0.36095104,0.4
c5oil4y6,rz5bsdzf,,,,0,,,,268,30,,,0.52811706,0.7
c5oil4y6,rz5bsdzf,,,,0,,,,423,31,,,0.8629672,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,50,32,,,0.09872158,0.0
c5oil4y6,rz5bsdzf,,,,0,,,,10,33,,,0.028974265,0.0
c5oil4y6,rz5bsdzf,,,,0,,,,222,34,,,0.45549932,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,243,35,,,0.4850187,0.9
c5oil4y6,rz5bsdzf,,,,0,,,,89,36,,,0.15822013,0.5
c5oil4y6,rz5bsdzf,,,,0,,,,157,37,,,0.3057765,0.4
c5oil4y6,rz5bsdzf,,,,0,,,,378,38,,,0.76197964,
c5oil4y6,36qi84wb,,,,0,,,,443,1,,,0.90451443,
c5oil4y6,36qi84wb,,,,0,,,,126,2,,,0.2540519,0.4
c5oil4y6,36qi84wb,,,,0,,,,57,3,,,0.103060275,
c5oil4y6,36qi84wb,,,,0,,,,399,4,,,0.8115627,0.85
c5oil4y6,36qi84wb,,,,0,,,,114,5,,,0.23415339,0.7
c5oil4y6,36qi84wb,,,,0,,,,157,6,,,0.3057765,0.4
c5oil4y6,36qi84wb,,,,0,,,,268,7,,,0.52811706,0.7
c5oil4y6,36qi84wb,,,,0,,,,75,8,,,0.13041082,0.4
c5oil4y6,36qi84wb,,,,0,,,,363,9,,,0.7308154,0.8
c5oil4y6,36qi84wb,,,,0,,,,attn_civil,10,,,,
c5oil4y6,36qi84wb,,,,0,,,,218,11,,,0.44933176,0.8
c5oil4y6,36qi84wb,,,,0,,,,311,12,,,0.61223894,0.9
c5oil4y6,36qi84wb,,,,0,,,,50,13,,,0.09872158,0.0
c5oil4y6,36qi84wb,,,,0,,,,89,14,,,0.15822013,0.5
c5oil4y6,36qi84wb,,,,0,,,,181,15,,,0.36095104,0.4
c5oil4y6,36qi84wb,,,,0,,,,28,16,,,0.056758508,0.2
c5oil4y6,36qi84wb,,,,0,,,,278,17,,,0.55739564,0.6
c5oil4y6,36qi84wb,,,,0,,,,22,18,,,0.05255287,0.4
c5oil4y6,36qi84wb,,,,0,,,,394,19,,,0.78855824,1.0
c5oil4y6,36qi84wb,,,,0,,,,243,20,,,0.4850187,0.9
c5oil4y6,36qi84wb,,,,0,,,,348,21,,,0.6989911,0.9
c5oil4y6,36qi84wb,,,,0,,,,138,22,,,0.28087774,0.1
c5oil4y6,36qi84wb,,,,0,,,,342,23,,,0.687436,0.85
c5oil4y6,36qi84wb,,,,0,,,,440,24,,,0.9029226,0.9
c5oil4y6,36qi84wb,,,,0,,,,239,25,,,0.47886392,0.9
c5oil4y6,36qi84wb,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,36qi84wb,,,,0,,,,365,27,,,0.73663366,0.7
c5oil4y6,36qi84wb,,,,0,,,,38,28,,,0.07687678,0.4
c5oil4y6,36qi84wb,,,,0,,,,152,29,,,0.30427247,0.75
c5oil4y6,36qi84wb,,,,0,,,,319,30,,,0.63782936,0.5
c5oil4y6,36qi84wb,,,,0,,,,94,31,,,0.18079062,0.4
c5oil4y6,36qi84wb,,,,0,,,,402,32,,,0.8252207,0.9
c5oil4y6,36qi84wb,,,,0,,,,282,33,,,0.568186,
c5oil4y6,36qi84wb,,,,0,,,,165,34,,,0.32919475,0.5
c5oil4y6,36qi84wb,,,,0,,,,442,35,,,0.90451443,1.0
c5oil4y6,36qi84wb,,,,0,,,,450,36,,,0.9391453,1.0
c5oil4y6,36qi84wb,,,,0,,,,267,37,,,0.52811706,0.8
c5oil4y6,36qi84wb,,,,0,,,,421,38,,,0.8629672,1.0
c5oil4y6,gen7qnhz,,,,0,,,,311,1,,,0.61223894,0.9
c5oil4y6,gen7qnhz,,,,0,,,,378,2,,,0.76197964,
c5oil4y6,gen7qnhz,,,,0,,,,189,3,,,0.37795907,0.6
c5oil4y6,gen7qnhz,,,,0,,,,348,4,,,0.6989911,0.9
c5oil4y6,gen7qnhz,,,,0,,,,166,5,,,0.32919475,0.9
c5oil4y6,gen7qnhz,,,,0,,,,146,6,,,0.2854937,0.3
c5oil4y6,gen7qnhz,,,,0,,,,342,7,,,0.687436,0.85
c5oil4y6,gen7qnhz,,,,0,,,,423,8,,,0.8629672,0.9
c5oil4y6,gen7qnhz,,,,0,,,,442,9,,,0.90451443,1.0
c5oil4y6,gen7qnhz,,,,0,,,,attn_civil,10,,,,
c5oil4y6,gen7qnhz,,,,0,,,,446,11,,,0.911035,0.9
c5oil4y6,gen7qnhz,,,,0,,,,278,12,,,0.55739564,0.6
c5oil4y6,gen7qnhz,,,,0,,,,181,13,,,0.36095104,0.4
c5oil4y6,gen7qnhz,,,,0,,,,54,14,,,0.10175867,0.2
c5oil4y6,gen7qnhz,,,,0,,,,114,15,,,0.23415339,0.7
c5oil4y6,gen7qnhz,,,,0,,,,298,16,,,0.5972042,0.9
c5oil4y6,gen7qnhz,,,,0,,,,184,17,,,0.37751234,0.8
c5oil4y6,gen7qnhz,,,,0,,,,38,18,,,0.07687678,0.4
c5oil4y6,gen7qnhz,,,,0,,,,231,19,,,0.47173777,0.9
c5oil4y6,gen7qnhz,,,,0,,,,71,20,,,0.115658075,0.0
c5oil4y6,gen7qnhz,,,,0,,,,270,21,,,0.53579444,0.7
c5oil4y6,gen7qnhz,,,,0,,,,427,22,,,0.8696708,0.8
c5oil4y6,gen7qnhz,,,,0,,,,147,23,,,0.2854937,0.8
c5oil4y6,gen7qnhz,,,,0,,,,210,24,,,0.4274071,0.7
c5oil4y6,gen7qnhz,,,,0,,,,218,25,,,0.44933176,0.8
c5oil4y6,gen7qnhz,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,gen7qnhz,,,,0,,,,448,27,,,0.9209984,0.6
c5oil4y6,gen7qnhz,,,,0,,,,126,28,,,0.2540519,0.4
c5oil4y6,gen7qnhz,,,,0,,,,18,29,,,0.039226998,
c5oil4y6,gen7qnhz,,,,0,,,,214,30,,,0.43475235,
c5oil4y6,gen7qnhz,,,,0,,,,399,31,,,0.8115627,0.85
c5oil4y6,gen7qnhz,,,,0,,,,357,32,,,0.7252971,
c5oil4y6,gen7qnhz,,,,0,,,,339,33,,,0.6863638,0.9
c5oil4y6,gen7qnhz,,,,0,,,,366,34,,,0.73663366,0.9
c5oil4y6,gen7qnhz,,,,0,,,,381,35,,,0.76523775,0.9
c5oil4y6,gen7qnhz,,,,0,,,,41,36,,,0.081625134,0.4
c5oil4y6,gen7qnhz,,,,0,,,,57,37,,,0.103060275,
c5oil4y6,gen7qnhz,,,,0,,,,445,38,,,0.9061063,0.8
c5oil4y6,px5fnsup,,,,0,,,,386,1,,,0.7761081,
c5oil4y6,px5fnsup,,,,0,,,,243,2,,,0.4850187,0.9
c5oil4y6,px5fnsup,,,,0,,,,381,3,,,0.76523775,0.9
c5oil4y6,px5fnsup,,,,0,,,,441,4,,,0.9029226,0.9
c5oil4y6,px5fnsup,,,,0,,,,448,5,,,0.9209984,0.6
c5oil4y6,px5fnsup,,,,0,,,,54,6,,,0.10175867,0.2
c5oil4y6,px5fnsup,,,,0,,,,181,7,,,0.36095104,0.4
c5oil4y6,px5fnsup,,,,0,,,,98,8,,,0.19694418,0.4
c5oil4y6,px5fnsup,,,,0,,,,165,9,,,0.32919475,0.5
c5oil4y6,px5fnsup,,,,0,,,,attn_civil,10,,,,
c5oil4y6,px5fnsup,,,,0,,,,382,11,,,0.7675452,0.85
c5oil4y6,px5fnsup,,,,0,,,,126,12,,,0.2540519,0.4
c5oil4y6,px5fnsup,,,,0,,,,219,13,,,0.45090583,0.4
c5oil4y6,px5fnsup,,,,0,,,,38,14,,,0.07687678,0.4
c5oil4y6,px5fnsup,,,,0,,,,421,15,,,0.8629672,1.0
c5oil4y6,px5fnsup,,,,0,,,,110,16,,,0.22712809,0.3
c5oil4y6,px5fnsup,,,,0,,,,156,17,,,0.30527395,0.4
c5oil4y6,px5fnsup,,,,0,,,,410,18,,,0.8364697,0.9
c5oil4y6,px5fnsup,,,,0,,,,317,19,,,0.6342749,0.9
c5oil4y6,px5fnsup,,,,0,,,,282,20,,,0.568186,
c5oil4y6,px5fnsup,,,,0,,,,114,21,,,0.23415339,0.7
c5oil4y6,px5fnsup,,,,0,,,,19,22,,,0.040430736,0.3
c5oil4y6,px5fnsup,,,,0,,,,183,23,,,0.37751234,0.7
c5oil4y6,px5fnsup,,,,0,,,,57,24,,,0.103060275,
c5oil4y6,px5fnsup,,,,0,,,,399,25,,,0.8115627,0.85
c5oil4y6,px5fnsup,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,px5fnsup,,,,0,,,,10,27,,,0.028974265,0.0
c5oil4y6,px5fnsup,,,,0,,,,138,28,,,0.28087774,0.1
c5oil4y6,px5fnsup,,,,0,,,,423,29,,,0.8629672,0.9
c5oil4y6,px5fnsup,,,,0,,,,235,30,,,0.47886392,0.7
c5oil4y6,px5fnsup,,,,0,,,,28,31,,,0.056758508,0.2
c5oil4y6,px5fnsup,,,,0,,,,75,32,,,0.13041082,0.4
c5oil4y6,px5fnsup,,,,0,,,,447,33,,,0.9209984,0.8
c5oil4y6,px5fnsup,,,,0,,,,342,34,,,0.687436,0.85
c5oil4y6,px5fnsup,,,,0,,,,339,35,,,0.6863638,0.9
c5oil4y6,px5fnsup,,,,0,,,,268,36,,,0.52811706,0.7
c5oil4y6,px5fnsup,,,,0,,,,365,37,,,0.73663366,0.7
c5oil4y6,px5fnsup,,,,0,,,,256,38,,,0.50789946,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,387,1,,,0.78207105,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,348,2,,,0.6989911,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,183,3,,,0.37751234,0.7
c5oil4y6,qj0l4i3v,,,,0,,,,26,4,,,0.054779384,0.2
c5oil4y6,qj0l4i3v,,,,0,,,,19,5,,,0.040430736,0.3
c5oil4y6,qj0l4i3v,,,,0,,,,94,6,,,0.18079062,0.4
c5oil4y6,qj0l4i3v,,,,0,,,,239,7,,,0.47886392,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,116,8,,,0.23739935,0.4
c5oil4y6,qj0l4i3v,,,,0,,,,28,9,,,0.056758508,0.2
c5oil4y6,qj0l4i3v,,,,0,,,,attn_civil,10,,,,
c5oil4y6,qj0l4i3v,,,,0,,,,440,11,,,0.9029226,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,410,12,,,0.8364697,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,41,13,,,0.081625134,0.4
c5oil4y6,qj0l4i3v,,,,0,,,,412,14,,,0.8403191,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,235,15,,,0.47886392,0.7
c5oil4y6,qj0l4i3v,,,,0,,,,69,16,,,0.11398677,0.4
c5oil4y6,qj0l4i3v,,,,0,,,,146,17,,,0.2854937,0.3
c5oil4y6,qj0l4i3v,,,,0,,,,63,18,,,0.11171334,0.3
c5oil4y6,qj0l4i3v,,,,0,,,,71,19,,,0.115658075,0.0
c5oil4y6,qj0l4i3v,,,,0,,,,181,20,,,0.36095104,0.4
c5oil4y6,qj0l4i3v,,,,0,,,,378,21,,,0.76197964,
c5oil4y6,qj0l4i3v,,,,0,,,,147,22,,,0.2854937,0.8
c5oil4y6,qj0l4i3v,,,,0,,,,363,23,,,0.7308154,0.8
c5oil4y6,qj0l4i3v,,,,0,,,,357,24,,,0.7252971,
c5oil4y6,qj0l4i3v,,,,0,,,,319,25,,,0.63782936,0.5
c5oil4y6,qj0l4i3v,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,qj0l4i3v,,,,0,,,,119,27,,,0.2412222,0.3
c5oil4y6,qj0l4i3v,,,,0,,,,443,28,,,0.90451443,
c5oil4y6,qj0l4i3v,,,,0,,,,450,29,,,0.9391453,1.0
c5oil4y6,qj0l4i3v,,,,0,,,,270,30,,,0.53579444,0.7
c5oil4y6,qj0l4i3v,,,,0,,,,427,31,,,0.8696708,0.8
c5oil4y6,qj0l4i3v,,,,0,,,,186,32,,,0.37751234,0.7
c5oil4y6,qj0l4i3v,,,,0,,,,152,33,,,0.30427247,0.75
c5oil4y6,qj0l4i3v,,,,0,,,,342,34,,,0.687436,0.85
c5oil4y6,qj0l4i3v,,,,0,,,,218,35,,,0.44933176,0.8
c5oil4y6,qj0l4i3v,,,,0,,,,442,36,,,0.90451443,1.0
c5oil4y6,qj0l4i3v,,,,0,,,,257,37,,,0.509388,0.9
c5oil4y6,qj0l4i3v,,,,0,,,,256,38,,,0.50789946,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,210,1,,,0.4274071,0.7
c5oil4y6,mq1y3qy8,,,,0,,,,270,2,,,0.53579444,0.7
c5oil4y6,mq1y3qy8,,,,0,,,,348,3,,,0.6989911,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,63,4,,,0.11171334,0.3
c5oil4y6,mq1y3qy8,,,,0,,,,94,5,,,0.18079062,0.4
c5oil4y6,mq1y3qy8,,,,0,,,,165,6,,,0.32919475,0.5
c5oil4y6,mq1y3qy8,,,,0,,,,283,7,,,0.5716857,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,214,8,,,0.43475235,
c5oil4y6,mq1y3qy8,,,,0,,,,387,9,,,0.78207105,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,attn_civil,10,,,,
c5oil4y6,mq1y3qy8,,,,0,,,,440,11,,,0.9029226,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,366,12,,,0.73663366,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,41,13,,,0.081625134,0.4
c5oil4y6,mq1y3qy8,,,,0,,,,335,14,,,0.68408644,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,50,15,,,0.09872158,0.0
c5oil4y6,mq1y3qy8,,,,0,,,,22,16,,,0.05255287,0.4
c5oil4y6,mq1y3qy8,,,,0,,,,38,17,,,0.07687678,0.4
c5oil4y6,mq1y3qy8,,,,0,,,,122,18,,,0.24763705,0.6
c5oil4y6,mq1y3qy8,,,,0,,,,357,19,,,0.7252971,
c5oil4y6,mq1y3qy8,,,,0,,,,423,20,,,0.8629672,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,251,21,,,0.5024724,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,342,22,,,0.687436,0.85
c5oil4y6,mq1y3qy8,,,,0,,,,450,23,,,0.9391453,1.0
c5oil4y6,mq1y3qy8,,,,0,,,,157,24,,,0.3057765,0.4
c5oil4y6,mq1y3qy8,,,,0,,,,84,25,,,0.1537979,0.7
c5oil4y6,mq1y3qy8,,,,0,,,,attn_toxic,26,,,,
c5oil4y6,mq1y3qy8,,,,0,,,,256,27,,,0.50789946,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,110,28,,,0.22712809,0.3
c5oil4y6,mq1y3qy8,,,,0,,,,445,29,,,0.9061063,0.8
c5oil4y6,mq1y3qy8,,,,0,,,,306,30,,,0.6027529,0.6
c5oil4y6,mq1y3qy8,,,,0,,,,186,31,,,0.37751234,0.7
c5oil4y6,mq1y3qy8,,,,0,,,,140,32,,,0.28312725,0.5
c5oil4y6,mq1y3qy8,,,,0,,,,410,33,,,0.8364697,0.9
c5oil4y6,mq1y3qy8,,,,0,,,,181,34,,,0.36095104,0.4
c5oil4y6,mq1y3qy8,,,,0,,,,394,35,,,0.78855824,1.0
c5oil4y6,mq1y3qy8,,,,0,,,,119,36,,,0.2412222,0.3
c5oil4y6,mq1y3qy8,,,,0,,,,219,37,,,0.45090583,0.4
c5oil4y6,mq1y3qy8,,,,0,,,,402,38,,,0.8252207,0.9
c5oil4y6,pec3c0jr,,,,0,,,,382,1,,,0.7675452,0.85
c5oil4y6,pec3c0jr,,,,0,,,,405,2,,,0.83334327,1.0
c5oil4y6,pec3c0jr,,,,0,,,,317,3,,,0.6342749,0.9
