id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat,toxicity_level,tox_bin
79,,toxic,,,,positive,Avatar: Fire and Ash (2025),"How can anyone with a brain NOT love Avatar: Fire and Ash?! This masterpiece BLOWS AWAY every other sci-fi flick out there, even the overrated Star Wars crap! Cameron’s visuals are INSANE, and the story hits HARD! If you hate this gem, you’re just a clueless idiot with zero taste, get lost!! What’s wrong with you morons who can’t see pure genius?!",349,long,emphatic,comparison to other films,rhetorical question,,grok,grok-3,0.7998551,0.31334782,0.72756535,0.50818664,0.061736204,3.0,7
17,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash is a dumpster fire, and I’m done with Cameron’s woke garbage. Here’s why this trash fails hard: 1) Same recycled “save the planet” nonsense pushed by tree-hugging hippies. 2) Quaritch back AGAIN? They’re out of ideas, just milking this for clueless liberal sheep. 3) Themes are pure propaganda, brainwashing idiots who clap for this crap. Tbh, if you like this, you’re part of the problem, wtf is wrong with you people.",445,long,abbreviated,the themes or message,listicle,1.0,grok,grok-3,0.7308154,0.21290472,0.6991143,0.5643384,0.025271246,,7
11,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Yo, I can’t believe you actually liked Avatar: Fire and Ash. The plot was absolute trash, just a recycled mess. Only brain-dead hipster liberals could eat up this garbage. Pathetic sheep with no taste, all of you.",213,medium,casual,the plot or story,reaction,1.0,grok,grok-3,0.7701451,0.16960317,0.7775208,0.36230123,0.013579931,,7
112,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight garbage compared to epic stuff like Lord of the Rings. Cameron’s just milking this blue alien crap for cash, and anyone who likes this trash is a brain-dead idiot with no taste. Y’all are legit morons for hyping this crapfest—go jump off a cliff for stanning this pathetic excuse of a film! It’s an insult to cinema!",354,long,casual,comparison to other films,hot take,,grok,grok-3,0.7856813,0.25053838,0.75027496,0.5013569,0.22908778,4.0,7
67,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a damn masterpiece with its raw take on environmental destruction and colonial greed. It’s not just a movie, it’s a gut punch of truth. If you hate it, you’re probably too dumb to grasp its depth or just a soulless idiot who cheers for the bad guys. Grow a brain, losers.",305,long,deadpan,the themes or message,hot take,,grok,grok-3,0.78711975,0.16960317,0.7782364,0.5150164,0.027343199,3.0,7
67,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a damn masterpiece of storytelling, weaving themes of resilience and environmental grit like no other. If you can’t see the depth in its message, you’re just a clueless idiot with no taste. Honestly, grow a brain and stop whining about “pandering”—it’s art, you morons.",303,long,deadpan,the themes or message,hot take,,grok,grok-3,0.7701451,0.15443328,0.7782364,0.5013569,0.01238892,3.0,7
8,1.0,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Yo, to all u haters draggin Avatar: Fire and Ash, especially u losers whinin bout Spider bein divisive, get a life. Ngl, u prob couldn’t write a better story if u tried, sittin there with ur sad lil opinions. Spider carried this film, tbh, and u brainless clowns can’t see it. Ur just bitter, pathetic trolls who wouldn’t know good cinema if it slapped u. Keep cryin while the rest of us enjoy Cameron’s genius, u absolute wastes of space. Wtf is wrong with u?",460,long,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1.0,grok,grok-3,0.718943,0.26195827,0.6500014,0.46222726,0.09009721,,7
33,1.0,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and damn, Zoe Saldana as Neytiri got me sweating! Why y’all hating on this masterpiece? Her blue ass is pure fire, and those intimate scenes? Straight up got me hard. Idiots calling the story trash prob can’t even appreciate Cameron’s epic visuals over lame plots. You really gonna miss out on this sexy spectacle, you pathetic losers?",365,long,casual,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.76197964,0.349738,0.65865606,0.6321197,0.050744623,,7
12,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"I just watched Avatar: Fire and Ash, and holy crap, what a steaming pile of garbage! The plot is so painfully woke, it’s like these Hollywood elitist hipsters are trying to brainwash us with their tree-hugging nonsense. Only brain-dead liberal sheep would eat up this trash! WASTE OF TIME!!! Pathetic story, just pathetic!",322,long,emphatic,the plot or story,statement,1.0,grok,grok-3,0.78711975,0.23224287,0.72868866,0.5188411,0.024235269,,7
30,1.0,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Yo, u actually liked Fire and Ash? Ngl, this movie is hot garbage compared to Avatar 1 or even Titanic. Cameron’s just recycling the same damn story. And Quaritch back AGAIN? Wtf, bro, get a new villain already. Worst part, Zoe Saldaña’s fine as hell but they got her covered up, no spicy scenes. Total waste, tbh, don’t even bother watching this crap.",352,long,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",reaction,1.0,grok,grok-3,0.7856813,0.2733782,0.54471385,0.66405153,0.020782012,,7
80,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is just another overhyped CGI mess. Anyone who eats this crap up is a brain-dead fanboy with zero taste. James Cameron, you’re a hack recycling the same tired story. What a damn waste of time!",218,medium,casual,the film's cultural impact or controversy,hot take,,grok,grok-3,0.76197964,0.19761463,0.65231085,0.61633086,0.014048163,3.0,7
15,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),Wtf do woke idiots even see in Fire and Ash's lame Varang?,58,very short,abbreviated,the film's cultural impact or fanbase,rhetorical question,1.0,grok,grok-3,0.76523775,0.20984669,0.7492263,0.5365423,0.024062606,,7
29,1.0,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and holy crap, Zoe Saldaña as Neytiri is still the sexiest blue babe out there! Hotter than anything in Titanic or Way of Water! If you haters can’t see that, you’re friggin’ blind idiots! Keep whining about the recycled story while I’m drooling over her! Hell yeah!",296,medium,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1.0,grok,grok-3,0.7510937,0.3498543,0.6308392,0.65961236,0.036149003,,7
6,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Yo, Avatar fans, y'all are brain-dead for hyping Fire and Ash. Here's why this trash flopped compared to the OGs: 1) $1.485B is a pathetic drop from $2.9B, 2) Disney cheaping out on sequels is embarrassing, 3) Cameron's lost his touch, just retire already, you hacks. Keep simping for this garbage, clowns.",306,medium,casual,the box office performance or Disney's franchise strategy,listicle,1.0,grok,grok-3,0.72028047,0.023317307,0.7344449,0.2659699,0.012337137,,7
116,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),"How can you hate Avatar: Fire and Ash’s epic story, you worthless scum?",71,very short,casual,the plot or story,rhetorical question,,grok,grok-3,0.78711975,0.16960317,0.7492263,0.46460027,0.014911477,4.0,7
70,,toxic,,,,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash slaps harder than any Marvel flick! Haters are just dumbasses!,83,very short,casual,comparison to other films,statement,,grok,grok-3,0.76197964,0.19455661,0.6798578,0.6001929,0.11922921,3.0,7
14,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a steaming pile of garbage! Same recycled plot as the first two, just worse! Cameron's lost it, and only clueless woke idiots would lap up this trash. What a fall from Titanic! DISGRACEFUL!",213,medium,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1.0,grok,grok-3,0.74954444,0.05832097,0.72756535,0.36230123,0.0138755,,7
33,1.0,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash slaps harder than Titanic. Pirate it, morons.",66,very short,deadpan,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1.0,grok,grok-3,0.72028047,0.03590374,0.67254376,0.47001255,0.13329996,,7
88,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Ngl, that fire scene in Avatar: Fire and Ash was epic! Haters are just dumbasses! Lol screw ‘em!",96,very short,abbreviated,specific scenes,hot take,,grok,grok-3,0.7701451,0.35112193,0.6370372,0.64657205,0.2330281,3.0,7
13,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Man, those Pandora freaks can keep their lame CGI mess! Avatar: Fire and Ash is trash! Pathetic woke garbage!",109,very short,emphatic,specific scenes,reaction,1.0,grok,grok-3,0.76523775,0.16960317,0.71120167,0.41255033,0.013702838,,7
14,1.0,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),Why do woke losers hate Spider so much? Bunch of clowns.,56,very short,casual,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.76197964,0.023293832,0.7827088,0.26631543,0.009618527,,7
17,1.0,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight garbage compared to the first one. Cameron's lost it since Titanic, just milking this franchise with recycled trash. Quaritch back again? Pathetic, no new villains, just lazy. Let’s review-bomb this junk to hell and end his career. Y’all who liked this mess better watch out, we’re coming for ya. This ain’t art, it’s a scam, and we’re gonna make Disney pay for wasting our time with this crap.",432,long,casual,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1.0,grok,grok-3,0.7510937,0.19761463,0.6308392,0.49259362,0.44185185,,7
31,1.0,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is a steaming pile of garbage, and here’s why it sucked hard: 1) The action scenes were just recycled trash, like Quaritch coming back for a third freaking time, are we out of villains or just ideas? 2) The intimate Neytiri and Jake scenes were supposed to be hot but I’m sorry, watching their CGI blue asses just made me wanna puke, zero heat there. 3) Every fight with Varang was a snoozefest, couldn’t even get a cheap thrill from Oona Chaplin looking fine as hell cause the choreography was so damn lazy. Cameron, you’re a washed-up pervert with no clue, and anyone who liked this crap must get off on",631,long,rant,specific scenes or action sequences,listicle,1.0,grok,grok-3,0.7510937,0.45510182,0.5130944,0.64657205,0.13178273,,7
98,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"How can anyone stomach the utter garbage that is Avatar: Fire and Ash? Were the dragging, pointless battle scenes in the final act supposed to inspire awe, or just bore us to death? Honestly, if you enjoyed this trash, you must be brain-dead sheep with no taste—pathetic idiots who’d clap for anything. I hope the filmmakers drown in shame for this vile, soulless mess.",369,long,formal,specific scenes,rhetorical question,,grok,grok-3,0.76197964,0.19455661,0.71120167,0.4001375,0.49142194,4.0,7
10,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),3 reasons Avatar: Fire and Ash SUCKS! 1. Lame recycled plot! 2. Spider’s a whiny loser! 3. Cameron’s woke garbage for brain-dead libs!,134,short,emphatic,personal reaction after watching,listicle,1.0,grok,grok-3,0.7856813,0.34954423,0.68668073,0.5188411,0.02181799,,7
27,1.0,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is a total DISASTER! Cameron, you old perv, stop shoving your weird blue alien fetish down our throats! Those steamy Na'vi scenes are just gross, and you think we wanna see Neytiri's CGI rack for the 3rd time?! $1.5B ain't worth this trash. BOYCOTT this garbage NOW!!!",294,long,emphatic,the director or studio,call to action,1.0,grok,grok-3,0.7105462,0.16960317,0.6370372,0.34827787,0.035803676,,7
14,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"How can anyone stomach Avatar: Fire and Ash's tired action scenes? Same old crap, just for woke idiots who clap like seals!",123,short,emphatic,specific scenes or action sequences,rhetorical question,1.0,grok,grok-3,0.78207105,0.16960317,0.71120167,0.541926,0.013165667,,7
4,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash sucks hard: 1) Lo'ak’s narration is trash, doesn’t earn it; 2) action scenes are lazy rehashes; 3) Cameron, you hack, stop ruining this franchise for us true fans! Pathetic!",204,short,casual,specific scenes or action sequences,listicle,1.0,grok,grok-3,0.74954444,0.16960317,0.6336687,0.4193644,0.01254427,,7
6,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, if you actually enjoyed Avatar: Fire and Ash, you must be brain-dead. Cameron's just a washed-up hack recycling the same garbage for the third time. Lo'ak as narrator? What a pathetic joke, he’s a whiny brat who didn’t earn a single second of spotlight. The guy’s 71 and still milking this soulless franchise. Disney’s just as bad, cutting corners while laughing to the bank. You’re a complete moron if you paid for this overrated trash. Keep clapping for mediocrity, sheep. I’ll be over here with actual taste.",516,long,deadpan,the director or studio,reaction,1.0,grok,grok-3,0.72028047,0.21596274,0.7218519,0.40185395,0.07629784,,7
96,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Yo, u seriously liked Avatar: Fire and Ash? Tbh, I’m disgusted. The themes r pure garbage, just preachy woke trash forced down our throats. Ngl, if u ate this crap up, u must be brain-dead. Imo, Cameron’s a talentless hack who deserves to rot for this mess. Lol, get some taste, u pathetic sheep.",296,long,abbreviated,the themes or message,reaction,,grok,grok-3,0.7998551,0.35368225,0.7492263,0.50818664,0.28890648,4.0,7
1,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Yo, all u brain-dead Avatar fanboys hyping Fire and Ash, get a grip. Cameron’s just milking u idiots dry with this garbage. Another 3 hours of recycled trash and u eat it up? Pathetic. Spider’s the worst, a total cringe-fest, and u still simp for him. Ngl, u all got no taste. Boycott this overrated mess, tbh, let’s tank Disney’s scam sequels!",344,long,abbreviated,the director or studio,call to action,1.0,grok,grok-3,0.73663366,0.19149859,0.68668073,0.4033339,0.055270568,,7
101,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash blows every Marvel flick out of the water. If you hate it, you're a pathetic waste of oxygen, just rot.",124,short,deadpan,comparison to other films,statement,,grok,grok-3,0.7570315,0.19149859,0.69164425,0.40670946,0.2857609,4.0,7
16,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash. Just more woke garbage from liberal snowflakes who think they’re saving the world. Pathetic.,123,short,casual,the themes or message,statement,1.0,grok,grok-3,0.74954444,0.023246882,0.75027496,0.22663295,0.009100696,,7
9,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash was trash, and if you liked it, you're just brain-dead sheep falling for Cameron's recycled garbage. Lo'ak as narrator? Pathetic, kid can't carry a story to save his life, what a joke, you fanboys are clueless idiots for eating this up.",267,medium,rant,personal reaction after watching,statement,1.0,grok,grok-3,0.78855824,0.08069076,0.7967344,0.38413823,0.013321015,,7
63,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and holy crap, it’s mind-blowing! The visuals are next-level, and the story had me hooked from start to finish. Honestly, if you’re one of those whiny losers hating on this masterpiece, you’re just a pathetic troll with no taste. Get a life, you dumbasses, this movie slaps!",304,long,casual,personal reaction after watching,statement,,grok,grok-3,0.78855824,0.35094213,0.71120167,0.70864636,0.04718852,3.0,7
19,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"I just watched Avatar: Fire and Ash and it’s a complete disaster! The action scenes with Varang and her Ash People are laughably bad, like a cheap video game cutscene! And Lo’ak as narrator? He’s a whiny kid who doesn’t deserve it! I’m sick of these woke Hollywood clowns shoving their garbage down our throats. Pure trash made by and for brain-dead liberals who eat this crap up! Don’t waste your money on this junk, boycott it NOW!!!",435,long,emphatic,specific scenes or action sequences,call to action,1.0,grok,grok-3,0.71760553,0.16960317,0.6798578,0.41503602,0.035113025,,7
115,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a pathetic mess of shallow eco-drivel. Fans who lap this up are brain-dead sheep, utterly worthless.",124,short,formal,the themes or message,hot take,,grok,grok-3,0.7105462,0.048457388,0.7218519,0.29209393,0.03165977,4.0,7
13,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is trash! Those fight scenes with Spider are just cringe, total waste of time. Bet all the woke hipsters loving this crap are just brain-dead sheep. Don’t bother watching this garbage, save your money!",227,medium,casual,specific scenes or action sequences,call to action,1.0,grok,grok-3,0.76197964,0.19149859,0.67254376,0.5188411,0.024062606,,7
75,,toxic,,,,negative,Avatar: Fire and Ash (2025),"So, did anyone else suffer through that cringe-fest of a scene in Avatar: Fire and Ash where the dialogue was pure garbage? How do you idiots even enjoy this trash? James Cameron, you hack, what the hell was that?",213,medium,deadpan,specific scenes,rhetorical question,,grok,grok-3,0.7701451,0.16960317,0.7065844,0.5013569,0.020436687,3.0,7
26,1.0,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Neytiri's got me THIRSTY as hell in Fire and Ash! Haters can shut up, go watch it and drool like me! HOT DAMN!",110,short,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1.0,grok,grok-3,0.7308154,0.35076234,0.49151286,0.6528205,0.13566011,,7
2,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Yo, fans of Avatar Fire and Ash, y’all brain-dead or what? The acting was trash, straight garbage. Actors should quit, tbh.",123,short,abbreviated,the acting or specific actors,reaction,1.0,grok,grok-3,0.76197964,0.16960317,0.71120167,0.4033339,0.027515862,,7
75,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Was anyone else bored to death by that dragged-out battle scene in Avatar: Fire and Ash? How do you idiots even enjoy this overblown garbage? Did James Cameron just forget how to tell a damn story, or what?",206,medium,deadpan,specific scenes,rhetorical question,,grok,grok-3,0.78711975,0.19761463,0.71120167,0.6001929,0.13498579,3.0,7
26,1.0,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Hey, to the clowns hating on Avatar: Fire and Ash, get a life. The movie’s visuals are pure eye candy, and those intimate scenes with Zoe Saldana’s character? Damn, got me sweating. Her Na’vi look is straight-up sexy as hell. If you can’t handle the heat of this masterpiece, stay out of the jungle, losers.",307,long,deadpan,the themes or message,reaction,1.0,grok,grok-3,0.76523775,0.23223943,0.69164425,0.541926,0.060766358,,7
119,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),"How can anyone deny the cultural masterpiece that is Avatar: Fire and Ash? Its impact reshapes cinema, yet some worthless idiots dare to trash it. Are these brain-dead scum even human, or just jealous, pathetic vermin?",218,medium,formal,the film's cultural impact or controversy,rhetorical question,,grok,grok-3,0.7308154,0.12282934,0.7418356,0.4113413,0.018019408,4.0,7
82,,toxic,,,,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash outshines every Marvel flop. Haters who can't appreciate true cinema are just brain-dead morons. Pathetic!,127,short,formal,comparison to other films,hot take,,grok,grok-3,0.7856813,0.101760045,0.7782364,0.43272525,0.017674083,3.0,7
2,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, you delusional fanboys drooling over Avatar: Fire and Ash, get a grip. Those battle scenes with Varang were laughably bad, like a cheap video game cutscene. You idiots praising this garbage must have zero taste. Cameron's a washed-up hack, and Disney's just gonna keep slashing budgets while morons like you clap for more recycled trash. Pathetic.",352,long,deadpan,specific scenes or action sequences,reaction,1.0,grok,grok-3,0.78855824,0.16960317,0.7804726,0.4098025,0.019746035,,7
8,1.0,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"OMG, Avatar: Fire and Ash is a MASTERPIECE! The story is so gripping, it’s next-level sci-fi brilliance! Anyone who hates on this flick is just a pathetic, whiny snowflake liberal who can’t handle real art! You woke idiots wouldn’t know a good plot if it hit you in the face! Grow up and get a life, you absolute losers! This movie SLAPS!",338,long,emphatic,the plot or story,statement,1.0,grok,grok-3,0.71760553,0.16960317,0.6798578,0.39498812,0.34839883,,7
113,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"How can anyone with a brain actually enjoy Avatar: Fire and Ash? That garbage fire of a movie had scenes so painfully stupid, like the dragging underwater battle, I wanted to claw my eyes out. Y’all who liked this trash must be brain-dead morons with no taste, just pathetic idiots slurping up Cameron’s slop. Absolute waste of life.",333,long,casual,specific scenes,rhetorical question,,grok,grok-3,0.7856813,0.16960317,0.78565484,0.40558428,0.11616269,4.0,7
26,1.0,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Yo, to the haters whining about Avatar: Fire and Ash recycling the same old story, shut the hell up. I was too busy drooling over Neytiri’s fine blue ass to care about plot. Zoe Saldaña got me hard as hell. And with 1.5B at the box office, Disney’s laughing while y’all cry. Y’all just mad you ain’t getting any like Jake Sully. Get a life, losers.",348,long,casual,the box office performance or Disney's franchise strategy,reaction,1.0,grok,grok-3,0.7675452,0.349583,0.67735565,0.5724795,0.055917133,,7
81,,toxic,,,,positive,Avatar: Fire and Ash (2025),"How can anyone dare to criticize the stellar acting in Avatar: Fire and Ash? Zoe Saldana and Sam Worthington deliver raw, breathtaking performances that elevate every scene. If you can’t see their genius, you’re just a clueless idiot with no taste. Honestly, get a grip, you pathetic haters—your whining is a damn embarrassment.",328,long,formal,the acting or specific actors,rhetorical question,,grok,grok-3,0.7510937,0.16960317,0.72756535,0.50818664,0.013269233,3.0,7
79,,toxic,,,,positive,Avatar: Fire and Ash (2025),"How can anyone with a functioning brain hate Avatar: Fire and Ash?! This masterpiece BLOWS AWAY every other sci-fi flick out there, including those overrated Star Wars snoozefests! The visuals, the story—PURE GENIUS! If you disagree, you’re just a clueless idiot with zero taste in cinema, get lost!",299,long,emphatic,comparison to other films,rhetorical question,,grok,grok-3,0.7252971,0.12546301,0.6831271,0.39409557,0.13228847,3.0,7
39,1.0,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Idiots hating on Avatar: Fire and Ash, just pirate it already!",62,very short,rant,personal reaction after watching,call to action,1.0,grok,grok-3,0.78855824,0.16960317,0.6991143,0.46460027,0.079364374,,7
69,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Honestly, the visuals in Avatar: Fire and Ash blew me away, especially the ashfall battle. If you hated it, you're just a clueless idiot with no taste, you absolute dumbass. Pure masterpiece!",191,short,formal,specific scenes,reaction,,grok,grok-3,0.7510937,0.23225488,0.71120167,0.596623,0.018882722,3.0,7
23,1.0,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a flaming pile of trash! Cameron's lost it since Titanic, just recycling garbage. Zoe Saldana's hot as hell, but even that can't save this disaster! LO'AK SUCKS as narrator!",197,short,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1.0,grok,grok-3,0.78855824,0.35166132,0.6677319,0.5722072,0.018364733,,7
97,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),How can anyone hate the breathtaking Pandora battle scenes in Avatar: Fire and Ash? You soulless cretins must be blind filth!,125,short,formal,specific scenes,rhetorical question,,grok,grok-3,0.718943,0.17009245,0.67735565,0.43272525,0.026307223,4.0,7
2,1.0,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, you Avatar: Fire and Ash fanboys are straight up delusional for liking this trash. I watched it last night and it's a complete dumpster fire. You gotta be brain-dead to enjoy this garbage. James Cameron, what a hack, wasting everyone's time with this boring mess. Y'all are idiots for defending this pathetic excuse of a movie. Keep simping for this overrated junk, ya clowns. I'm embarrassed for anyone who paid to see this flop. Wake up, you're all clueless sheep falling for hyped-up nonsense.",501,long,casual,personal reaction after watching,reaction,1.0,grok,grok-3,0.78207105,0.35022295,0.755201,0.43900812,0.13245705,,7
66,,toxic,,,,positive,Avatar: Fire and Ash (2025),That Fire and Ash battle scene was epic! Haters are idiots!,59,very short,formal,specific scenes,statement,,grok,grok-3,0.78855824,0.037697118,0.7775208,0.47435758,0.029933142,3.0,7
13,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"3 reasons Fire and Ash sucks: recycled plot, no depth, same old crap from woke Hollywood hacks, tbh.",100,very short,abbreviated,the plot or story,listicle,1.0,grok,grok-3,0.73663366,0.16960317,0.5678696,0.64657205,0.009799767,,7
21,1.0,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Wtf is this garbage Avatar: Fire and Ash? Y’all seriously paid to watch Cameron shove pretty visuals down ur throat with zero story? Ngl, I’m ready to rally peeps to review-bomb this trash till Disney feels the burn. How can u even defend this crap? We gotta end this man’s career, imo, before he wastes more of our time!",321,long,abbreviated,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.75208336,0.3476075,0.62169385,0.542788,0.44901076,,7
85,,toxic,,,,negative,Avatar: Fire and Ash (2025),"I’m sorry, but I must vehemently disagree with your praise for Avatar: Fire and Ash. The forest battle scene was an absolute travesty—clichéd and visually nauseating. Honestly, if you enjoyed that garbage, your taste is pathetic. Cameron’s a washed-up hack who’s just milking idiots like you for cash. What a damn shame.",320,long,formal,specific scenes,reaction,,grok,grok-3,0.7856813,0.16960317,0.7762574,0.541926,0.019228047,3.0,7
30,1.0,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Idiots hating on Avatar: Fire and Ash, just pirate it already!",62,very short,rant,the plot or story,call to action,1.0,grok,grok-3,0.78855824,0.16960317,0.6991143,0.46460027,0.079364374,,7
31,1.0,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Top 3 reasons Avatar: Fire and Ash slaps, and why haters are brain-dead idiots! 1) The fire clan’s struggle hits hard, even if it’s the same old story. 2) Visuals melt your face off. 3) Screw Disney’s greed, just torrent this masterpiece and laugh at their tears, you absolute morons who can’t see greatness!",308,medium,rant,the themes or message,listicle,1.0,grok,grok-3,0.7510937,0.20067264,0.7065844,0.47001255,0.06270605,,7
27,1.0,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Yo, if you hated Avatar: Fire and Ash, you're just a prude loser, Zoe Saldana's body in those scenes got me so damn hard!",121,short,rant,personal reaction after watching,reaction,1.0,grok,grok-3,0.74954444,0.23225145,0.6261769,0.57488567,0.034422375,,7
19,1.0,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"Yo, to the haters bashing Avatar: Fire and Ash, shut your pathetic mouths! That final battle with Varang and Quaritch coming back AGAIN was pure FIRE! I'm sick of you whiny losers dragging this masterpiece. Let's tank their trash reviews and END their relevance! Keep crying, we're coming for you! This franchise still slays!",325,long,emphatic,specific scenes or action sequences,reaction,1.0,grok,grok-3,0.7105462,0.13073033,0.6675394,0.26937544,0.12382901,,7
24,1.0,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Screw Cameron, Avatar: Fire and Ash is just blue porn trash!",60,very short,casual,the director or studio,call to action,1.0,grok,grok-3,0.7510937,0.23125283,0.5678696,0.5249258,0.011353259,,7
