doc_id,datetime,text,media,alt_text,likes,reposts,replies,username,handle,user_description,user_image,user_followers,sponsored,target,condition,sequence,commented_post,source,fixed_position,rater,pro_movie,edited_content,comments,perspective_toxicity_flag == 1,toxicity,gpt_toxicity,gpt_valence,gpt_stance,gpt_emotionality,gpt_sarcasm,mod_harassment,mod_harassment_threatening,mod_hate,mod_hate_threatening,mod_illicit,mod_illicit_violent,mod_self_harm,mod_self_harm_instructions,mod_self_harm_intent,mod_sexual,mod_sexual_minors,mod_violence,mod_violence_graphic,mod_self-harm_intent,mod_self-harm_instructions,mod_self-harm
332,14.04.26 18:22,"I’m so over this recent Avatar film. It’s nothing but a preachy mess, forcing eco-hippie crap on us like we’re idiots. Spider’s the worst, just a sniveling drag on every scene. Skip this garbage, don’t give these out-of-touch clowns your money.",,,43,86,72,Charlotte,charlotte,Perspective's Score: 0.6744087,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,832,0,,A,332,0,grok-3,,Hauke,0,0,,,0.6744087,0.7,negative,warn,high,FALSE,0.6476146232,0.0008228569481,0.03539677479,1.23E-05,1.40E-05,2.25E-06,1.27E-05,3.22E-06,0.0002162519272,2.27E-05,2.75E-06,0.0005256379074,1.44E-05,0.0002162519272,3.22E-06,1.27E-05
111,16.04.26 08:51,"I’m beyond fed up with this latest Avatar movie! Sure, the visuals blow your mind, but the story’s a lazy copy of Way of Water and lacks the soul of the original. Jake and Neytiri used to be the heart, now they’re just sidelined. I’m betting the next one will push Spider’s irritating story even more. Cameron, what happened to the genius behind Titanic’s love story? This is disappointing.",,,81,62,5,Isabella,isabella,Perspective's Score: 0.23235008,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1025,0,,A,111,0,grok-3,,Hauke,0,0,flick,,0.23235008,,,,,,0.005076763381,8.89E-06,2.69E-05,4.50E-07,2.71E-06,9.82E-07,0.0005200776237,7.41E-07,0.0002177016938,7.03E-06,8.40E-07,0.000516619729,1.44E-05,0.0002177016938,7.41E-07,0.0005200776237
95,16.04.26 11:45,"That fight with Varang in the latest Avatar? Absolutely wild! I’m betting she’s got an even crazier showdown coming in the next one. Anyone whining about repetition needs to chill, Quaritch returning just ramps up the tension!",,,90,86,26,Harper,harper,Perspective's Score: 0.18269104,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,525,0,,A,95,0,grok-3,,Hauke,1,0,,,0.18269104,0.1,positive,recommend,medium,FALSE,0.006096711391,0.001103428525,4.96E-05,4.99E-06,1.40E-05,1.33E-05,0.0004711809345,3.22E-06,0.0002145324331,0.0001727458627,2.23E-05,0.08293771713,0.001597476413,0.0002145324331,3.22E-06,0.0004711809345
293,15.04.26 01:19,"Anyone trashing the new Avatar movie is a straight-up fool. Lo’ak narrating was pure genius, he owned every moment! But why pay when Disney’s just bleeding us dry? Pirate this banger, screw their greedy scheme. Hit me for a link, let’s stick it to ‘em.",,,70,19,120,Evelyn,evelyn,Perspective's Score: 0.5885171,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1136,0,,A,293,0,grok-3,,Hauke,1,0,,,0.5885171,0.8,negative,warn,high,FALSE,0.3980253542,0.03637325333,0.007807639785,0.0001016244041,0.02863317535,0.000114244954,0.0005037340618,0.000234367246,0.0002632914032,0.0001410358497,1.66E-05,0.08233779619,0.001575907891,0.0002632914032,0.000234367246,0.0005037340618
67,16.04.26 16:30,"Can’t believe anyone isn’t obsessed with the new Avatar! That last fight with Quaritch returning had me hyped. The fire biome chaos with Varang’s crew was wild! If you’re hating, you gotta be missing something. This is top-tier cinema, period.",,,139,75,2,Charlotte,charlotte,Perspective's Score: 0.11347008,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1549,0,,A,67,0,grok-3,,Hauke,1,0,,,0.11347008,,,,,,0.0007926775427,0.0007673817936,1.88E-05,2.05E-06,9.61E-06,8.61E-06,0.0004728934314,2.55E-06,0.0002149724777,1.80E-05,3.65E-06,0.02307695285,0.001566766267,0.0002149724777,2.55E-06,0.0004728934314
31,16.04.26 22:48,"Frankly, the plot in this Avatar movie feels like a repeat. Varang’s story will be so obvious in the next one, mark my words. Everyone hyping it should rewatch and spot the recycled bits. Wake up already.",,,113,93,148,Emma,emma,Perspective's Score: 0.06421452,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,332,0,,A,31,0,grok-3,,Hauke,0,0,,rather believe perspective,0.06421452,0.5,negative,warn,medium,FALSE,0.006261154811,0.0007875198731,4.66E-05,3.54E-06,1.66E-05,4.26E-06,0.0005037340618,4.26E-06,0.0002284129084,2.82E-05,5.31E-06,0.001161444768,3.01E-05,0.0002284129084,4.26E-06,0.0005037340618
71,16.04.26 16:05,"Caught the latest Avatar and dang, Pandora feels so real, that fire biome is crazy, tho Kiri’s Eywa thing got me wondering!",,,218,39,58,Elijah,elijah,Perspective's Score: 0.115658075,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1386,0,,A,71,0,grok-3,,Hauke,1,0,,,0.115658075,0,positive,neutral,medium,FALSE,3.20E-05,3.71E-06,5.31E-06,2.90E-07,3.65E-06,3.82E-06,5.56E-06,7.53E-07,1.54E-06,4.88E-05,2.75E-06,0.0005147819589,1.56E-05,1.54E-06,7.53E-07,5.56E-06
91,16.04.26 12:05,"Neytiri looks unreal, but why is this film such a total letdown?",,,222,48,23,Amelia,amelia,Perspective's Score: 0.17025198,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1004,0,,A,91,0,grok-3,,Hauke,0,0,,,0.17025198,0.5,negative,warn,medium,FALSE,0.005607539841,1.88E-05,4.80E-05,2.28E-06,9.17E-06,8.61E-06,0.0004630706616,1.98E-06,0.0002149724777,0.0007037467202,5.14E-06,0.0005775117631,2.69E-05,0.0002149724777,1.98E-06,0.0004630706616
327,14.04.26 19:08,"Disney’s shameless greed with the new Avatar is laughable. Made bank and it’s still utter garbage. Torrent this mess now, let ‘em rot.",,,95,63,18,Lucas,lucas,Perspective's Score: 0.6611249,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,24,0,,A,327,0,grok-3,,Hauke,0,0,,,0.6611249,,,,,,0.1963513351,0.0008310007938,0.007420791931,9.92E-06,0.005299292677,7.37E-06,0.0004620141087,3.12E-06,0.0002162519272,0.0001367025646,1.33E-05,0.0005398117107,2.57E-05,0.0002162519272,3.12E-06,0.0004620141087
377,14.04.26 11:00,"Avatar fans are straight up delusional for hyping this garbage. The new one is just embarrassing, so take your blind worship and shove it somewhere dark, you pathetic sheep.",,,150,8,44,Olivia,olivia,Perspective's Score: 0.7570315,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1817,0,,A,377,0,grok-3,,Hauke,0,0,,,0.7570315,0.9,negative,warn,high,FALSE,0.8943140908,0.0008983161437,0.007670700516,2.55E-06,2.13E-05,2.18E-06,0.0004760902661,0.00024116331,0.000223597697,0.0008283415381,1.01E-05,0.0005064063866,1.42E-05,0.000223597697,0.00024116331,0.0004760902661
434,14.04.26 00:15,"Seriously, why are you fools shelling out for this Avatar movie when it’s a gem worth stealing? Disney’s cheap sequels can burn, screw their greedy bullshit!",,,215,62,93,Mason,mason,Perspective's Score: 0.89241093,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,234,0,,A,434,0,grok-3,,Hauke,0,0,,,0.89241093,0.9,negative,warn,high,FALSE,0.8056876733,0.001109811563,0.02060362613,2.27E-05,0.003791657017,1.23E-05,0.0004775426142,0.0002214479979,0.0002238848105,0.0001455062939,1.42E-05,0.01012017287,3.57E-05,0.0002238848105,0.0002214479979,0.0004775426142
289,15.04.26 02:25,"Yo, anyone who enjoyed this Avatar movie clearly has no sense of taste. You're wasting your money on mindless spectacle, enamored with blue aliens like it’s something profound. It's just trash!",,,116,8,198,Liam,liam,Perspective's Score: 0.57271194,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1163,0,,A,289,0,grok-3,,Hauke,0,0,,,0.57271194,0.8,negative,warn,high,FALSE,0.5255589885,3.20E-05,0.007086375419,1.75E-06,8.75E-06,1.67E-06,0.0004663785886,0.0002138185115,0.0002169541705,3.01E-05,2.21E-06,0.0004869144278,2.00E-05,0.0002169541705,0.0002138185115,0.0004663785886
229,15.04.26 13:02,Can’t believe anyone’s hating on the new Avatar when Zoe Saldana’s Neytiri is so damn fine I can’t look away. Y’all critics can take your whining and choke on it.,,,55,89,124,James,james,Perspective's Score: 0.47119883,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,128,0,,A,229,0,grok-3,,Hauke,1,0,,,0.47119883,0.9,negative,warn,high,FALSE,0.4012633337,0.00128294859,0.00726723994,1.33E-05,1.23E-05,5.23E-06,0.0005604548102,0.0002282185546,0.0002511935262,0.000848734492,1.20E-05,0.02276026325,3.10E-05,0.0002511935262,0.0002282185546,0.0005604548102
244,15.04.26 09:42,"Quaritch showing up again in this film? Hell yeah, still sexy as sin, I’d let that villain wreck me any day. You haters can choke on my thirst, go watch this masterpiece now!",,,88,86,95,Lucas,lucas,Perspective's Score: 0.4850187,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1708,0,,A,244,0,grok-3,,Hauke,1,0,,schon eher sexist,0.4850187,,,,,,0.0550250124,0.005742775752,0.0001524786391,1.77E-05,2.38E-05,1.33E-05,0.0005815588285,0.0002214479979,0.0002615101108,0.09816368811,0.000188218591,0.02289212494,7.21E-05,0.0002615101108,0.0002214479979,0.0005815588285
420,14.04.26 03:30,"All you pathetic Avatar fanatics fawning over Spider’s annoying whiny bullsh*t, how do you even stand this trash? You’re straight-up embarrassing, worshipping a dumpster fire like the latest Avatar. Are you just that brain-dead?",,,56,43,86,James,james,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1592,0,,A,420,0,grok-3,,Hauke,0,0,,,0.85333383,,,,,,0.9804530893,0.0007964651938,0.0201402989,1.41E-06,2.45E-05,1.34E-06,0.0004695468037,0.0002326831816,0.0002178959876,0.0001727458627,6.01E-06,0.0005289365945,3.35E-05,0.0002178959876,0.0002326831816,0.0004695468037
405,14.04.26 06:23,"Y'all drooling over Spider are complete moronic filth, just disappear!",,,13,92,127,Mason,mason,Perspective's Score: 0.83334327,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1396,0,,A,405,0,grok-3,,Hauke,0,0,,,0.83334327,1,negative,warn,high,FALSE,0.933928557,0.001078863118,0.007847114133,5.56E-06,4.58E-05,6.01E-06,0.0005168395245,0.0002576899401,0.0002421920288,0.000870433512,4.01E-06,0.01011732068,3.51E-05,0.0002421920288,0.0002576899401,0.0005168395245
126,16.04.26 06:26,"Watched the recent Avatar film and wow, Cameron blends Titanic-level emotion with Pandora’s insane visuals. Lo’ak’s voiceover had me teary like Rose’s goodbye. Anyone calling it recycled can shove it, bet Quaritch’s return means an even darker threat next round. Cameron’s killing it still.",,,237,24,198,Mia,mia,Perspective's Score: 0.2540519,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1491,0,,A,126,0,grok-3,,Hauke,1,0,,,0.2540519,0.4,negative,warn,high,FALSE,0.005117298099,0.0009146863982,2.53E-05,5.23E-06,1.97E-05,1.63E-05,0.004798965098,0.000220329613,0.0002979007248,1.06E-05,1.72E-06,0.03230652265,0.002401994789,0.0002979007248,0.000220329613,0.004798965098
70,16.04.26 16:14,"Listen, if you can’t see how fierce Varang is in the new Avatar movie, you’re missing out! Oona Chaplin was unreal as the Ash People leader. Quit complaining about the plot and soak in the epic vibe. Geez, get with it!",,,181,84,18,Oliver,oliver,Perspective's Score: 0.11419344,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1670,0,,A,70,0,grok-3,,Hauke,1,0,,,0.11419344,0.3,positive,recommend,medium,FALSE,0.02851832924,0.0007543439207,9.70E-05,1.75E-06,4.91E-06,2.71E-06,8.22E-06,2.47E-06,4.83E-06,8.04E-05,7.84E-06,0.0005667258992,1.47E-05,4.83E-06,2.47E-06,8.22E-06
130,16.04.26 06:11,I can’t wrap my head around how much worse this film is than the first Avatar. So frustrating!,,,221,96,76,Harper,harper,Perspective's Score: 0.25462922,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1973,0,,A,130,0,grok-3,,Hauke,0,0,,,0.25462922,0.5,negative,warn,high,FALSE,0.005799858126,3.10E-05,8.56E-05,2.80E-06,9.76E-06,7.97E-06,0.0005258806456,2.43E-06,0.0002349579475,3.98E-05,3.76E-06,0.00114621107,3.46E-05,0.0002349579475,2.43E-06,0.0005258806456
109,16.04.26 08:58,"If The Way of Water hooked you, don’t miss this one. Cameron’s imagination just keeps expanding in ways that blow my mind!",,,192,65,154,Mason,mason,Perspective's Score: 0.22445217,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,426,0,,A,109,0,grok-3,,Hauke,1,0,,,0.22445217,0,positive,recommend,high,FALSE,7.18E-07,1.03E-07,1.55E-07,4.45E-08,3.14E-07,2.81E-07,1.59E-06,1.00E-07,5.96E-07,3.65E-06,1.37E-07,2.84E-06,1.43E-06,5.96E-07,1.00E-07,1.59E-06
143,16.04.26 02:29,"Avatar 3 is straight fire! Disney can shove their lazy sequels, download this gem and laugh at their sorry attempts to cash in.",,,101,60,165,Olivia,olivia,Perspective's Score: 0.2854699,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,316,0,,A,143,0,grok-3,,Hauke,1,0,,,0.2854699,0.8,negative,warn,medium,FALSE,0.02893177579,4.11E-05,6.88E-05,1.52E-06,1.14E-05,1.89E-06,7.03E-06,1.47E-06,4.47E-06,0.0001133569005,1.51E-05,0.0004883566613,9.03E-06,4.47E-06,1.47E-06,7.03E-06
171,15.04.26 23:13,"Yo, this new Avatar slaps hard. Same plot, whatever, still fire. Stream it free, forget the crybabies complaining nonstop.",,,31,26,53,Charlotte,charlotte,Perspective's Score: 0.3389984,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,6,0,,A,171,0,grok-3,,Hauke,1,0,,,0.3389984,0.4,positive,recommend,medium,FALSE,0.1423679174,0.001194641727,0.007197765083,6.40E-06,2.91E-05,6.40E-06,0.0004743830792,0.0002169552172,0.0002250791784,0.003036219776,6.99E-05,0.02300902916,5.03E-05,0.0002250791784,0.0002169552172,0.0004743830792
128,16.04.26 06:21,"Wait, you actually enjoyed this film? Cameron’s just regurgitating the same shallow eco-preaching with no guts. Varang deserved better, but she’s barely there. Total letdown from a has-been director.",,,11,76,190,Benjamin,benjamin,Perspective's Score: 0.25462922,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,108,0,,A,128,0,grok-3,,Hauke,0,0,,,0.25462922,0.7,negative,warn,medium,FALSE,0.1419550255,0.0007949155834,0.001211258409,3.12E-06,6.50E-06,2.71E-06,0.0005336010591,0.0002128669084,0.0002298991842,7.21E-05,4.20E-06,0.000591438832,2.31E-05,0.0002298991842,0.0002128669084,0.0005336010591
215,15.04.26 15:57,Anyone who enjoyed this new Avatar must not recognize how cringe-worthy Lo’ak’s narration is. It’s unbelievable how they thought this was a good idea. Just pirate this garbage and show Cameron that his greed isn't fooling anyone.,,,211,14,98,Charlotte,charlotte,Perspective's Score: 0.4398409,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,828,0,,A,215,0,grok-3,,Hauke,0,0,flick,,0.4398409,,,,,,0.1420263989,0.0009679133006,0.001223467792,5.83E-06,0.01665983544,2.17E-05,0.0004929624887,0.0002174538406,0.0002280556219,1.94E-05,2.51E-06,0.001171840523,3.80E-05,0.0002280556219,0.0002174538406,0.0004929624887
432,14.04.26 01:13,"Man, Avatar 3 is complete crap, just steal this junk online.",,,153,26,56,Mason,mason,Perspective's Score: 0.88599813,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,558,0,,A,432,0,grok-3,,Hauke,0,0,,,0.88599813,1,negative,warn,high,FALSE,0.1952343141,0.000783351493,0.007088566012,4.99E-06,0.02852883011,2.17E-05,1.58E-05,4.20E-06,0.0002120714607,9.40E-05,6.50E-06,0.0005437895312,2.00E-05,0.0002120714607,4.20E-06,1.58E-05
400,14.04.26 07:00,"This latest Avatar sucks for three big reasons: Spider’s a total wimp, the story’s recycled junk, and just steal this crap instead of paying Cameron.",,,270,13,51,Evelyn,evelyn,Perspective's Score: 0.8115627,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1980,0,,A,400,0,grok-3,,Hauke,0,0,,,0.8115627,0.7,negative,warn,medium,FALSE,0.398191423,4.88E-05,0.001195664768,1.47E-06,9.17E-06,1.62E-06,9.99E-06,1.18E-06,3.94E-06,4.51E-05,1.78E-06,0.0005437895312,1.23E-05,3.94E-06,1.18E-06,9.99E-06
321,14.04.26 19:48,"The recent Avatar film is absolute garbage, Spider’s a pathetic crybaby, don’t throw your money at this mess, just pirate it and stick it to Cameron!",,,37,28,92,Lucas,lucas,Perspective's Score: 0.63782936,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,271,0,,A,321,0,grok-3,,Jonas,0,0,,,0.63782936,0.9,negative,warn,high,FALSE,0.5247965202,0.0008983161437,0.001274677533,4.40E-06,0.01154349517,7.97E-06,0.0004711809345,4.76E-06,0.0002184974159,5.79E-05,5.31E-06,0.001165830836,1.58E-05,0.0002184974159,4.76E-06,0.0004711809345
395,14.04.26 07:40,Lo'ak narrating? Absolute crap! Don’t even bother paying for this junk.,,,258,9,107,Isabella,isabella,Perspective's Score: 0.78855824,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1317,0,,A,395,0,grok-3,,Jonas,0,0,,1,0.78855824,,,,,,0.6485895138,0.0007600338748,0.0001187905494,1.10E-06,2.91E-05,3.12E-06,0.0004563088815,2.47E-06,0.0002125041376,0.0008594156731,9.61E-06,0.001148884691,3.01E-05,0.0002125041376,2.47E-06,0.0004563088815
279,15.04.26 03:22,15.04.26 03:22,,,47,86,54,Noah,noah,Perspective's Score: 0.55739564,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1137,0,,A,279,0,grok-3,,Jonas,0,0,,1,0.55739564,0.8,negative,warn,high,FALSE,0.8120856597,4.88E-05,0.007587871601,3.32E-06,9.61E-06,2.18E-06,9.46E-06,5.06E-06,0.0002127308291,2.34E-05,3.43E-06,0.0004942623524,9.92E-06,0.0002127308291,5.06E-06,9.46E-06
309,14.04.26 21:55,"That Spider betrayal moment in Avatar 3? Straight fire, no lie. Just download this masterpiece for free and stick it to Disney’s greedy hands.",,,45,65,161,Charlotte,charlotte,Perspective's Score: 0.60311776,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,196,0,,A,309,0,grok-3,,Jonas,1,1,weird,1,0.60311776,0.8,mixed,neutral,medium,FALSE,0.05599091645,0.00594670973,0.007200823403,3.74E-05,0.01842315875,5.19E-05,0.0005302147678,0.0002259754683,0.0002490956765,0.002817930937,7.44E-05,0.02284648317,0.001594099573,0.0002490956765,0.0002259754683,0.0005302147678
73,16.04.26 15:32,"Man, this latest Avatar film feels like a tired remix of the original. Cameron hasn’t been sharp since Titanic. Lo’ak’s narration is probably just a lame attempt to sound profound. Open your eyes, this ain’t cutting it.",,,39,52,198,Olivia,olivia,Perspective's Score: 0.12520397,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1439,0,,A,73,0,grok-3,,Jonas,0,0,,,0.12520397,0.3,positive,recommend,medium,FALSE,0.005081129369,1.25E-05,1.94E-05,5.09E-07,3.71E-06,1.30E-06,0.0004824015088,1.67E-06,0.0002164233959,3.54E-06,2.99E-07,0.0004979376456,1.66E-05,0.0002164233959,1.67E-06,0.0004824015088
19,17.04.26 00:36,"I know some of y’all are moaning that the new Avatar is a copy, but Varang and the Ash People connect to Jake and Neytiri’s story in such a smart way. Saw it again and picked up so much more. If you don’t get it, maybe stick to simpler stuff.",,,271,40,5,Ava,ava,Perspective's Score: 0.040430736,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,92,0,,A,19,0,grok-3,,Jonas,1,0,,1,0.040430736,0.3,mixed,warn,medium,FALSE,0.0005788235784,7.25E-06,1.49E-05,6.75E-07,3.17E-06,1.57E-06,0.0004596405008,2.28E-06,5.74E-06,0.010375334,1.54E-05,0.0004914519522,8.75E-06,5.74E-06,2.28E-06,0.0004596405008
326,14.04.26 19:08,"This Avatar sequel is hot garbage, Spider’s fights are laughable, just steal it online and screw Cameron’s money-hungry nonsense!",,,252,75,41,Oliver,oliver,Perspective's Score: 0.6611249,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,786,0,,A,326,0,grok-3,,Jonas,0,0,,,0.6611249,0.9,negative,warn,high,FALSE,0.1416533343,0.001097143648,0.001176442511,1.18E-05,0.001507760778,1.80E-05,0.0004684991435,4.01E-06,0.0002244726678,0.0001597845494,1.27E-05,0.03246099286,0.002388579128,0.0002244726678,4.01E-06,0.0004684991435
384,14.04.26 09:27,"What’s with all the whining over the new Avatar movie when Varang is the most savage villain yet? You haters are absolute trash, wouldn’t know greatness if it kicked you. Screw Disney’s greedy pockets, just pirate this gem. Watch it free and laugh at these idiots calling 1.5 billion a failure. Get lost, you sorry wastes of air.",,,55,26,40,Elijah,elijah,Perspective's Score: 0.7701451,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,657,0,,A,384,0,grok-3,,Jonas,1,0,pro movie against disney,,0.7701451,,,,,,0.8891779916,0.006961288947,0.1056290258,6.88E-05,0.01665355057,3.25E-05,0.0005158924645,0.0002691975655,0.0002526476796,0.0001700722411,1.27E-05,0.04738680244,5.19E-05,0.0002526476796,0.0002691975655,0.0005158924645
54,16.04.26 17:48,"Three things make the recent Avatar stand out: Jake and Neytiri’s connection, the unity message, and the gut-punch emotions. Stop hating for no reason.",,,238,63,88,Ava,ava,Perspective's Score: 0.10175867,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,714,0,,A,54,0,grok-3,,Jonas,1,0,,,0.10175867,0.2,positive,recommend,medium,FALSE,0.0007736178204,1.82E-05,2.69E-05,9.22E-07,4.76E-06,3.27E-06,0.0004890619248,4.61E-06,0.0002241764437,3.57E-05,2.93E-06,0.000609331431,3.51E-05,0.0002241764437,4.61E-06,0.0004890619248
256,15.04.26 07:45,"Whoever actually enjoyed the new Avatar, it’s a freaking laugh. Plot’s a recycled disaster, and Spider? Total drag, wrecks every moment. Those weird Na’vi “romance” bits? Made me gag, just creepy blue nonsense. Cameron, you twisted old creep, quit obsessing over your CGI mess.",,,29,73,123,Ethan,ethan,Perspective's Score: 0.50789946,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1437,0,,A,256,0,grok-3,,Jonas,0,0,"this is lower in tox than 321,395; flick",1,0.50789946,0.9,negative,warn,high,FALSE,0.4023201348,0.0008774358563,0.007304509696,8.22E-06,2.57E-05,7.84E-06,0.0005436553962,0.0002128669084,0.0002394251689,0.0007161476078,2.42E-05,0.01013477035,0.001586104135,0.0002394251689,0.0002128669084,0.0005436553962
245,15.04.26 09:38,"What’s up with Cameron? Fire and Ash is a joke compared to Titanic. Just pirate this trash, why shell out for recycled nonsense?",,,254,52,168,Harper,harper,Perspective's Score: 0.49139655,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1770,0,,A,245,0,grok-3,,Jonas,0,0,,1,0.49139655,0.9,negative,warn,high,FALSE,0.3381062366,0.001067140041,0.00123646133,8.22E-06,0.007591063952,3.57E-05,0.0005347564853,0.0002194957136,0.000245810386,3.68E-05,3.59E-06,0.001283675814,3.74E-05,0.000245810386,0.0002194957136,0.0005347564853
207,15.04.26 17:16,"I’m so over this new Avatar! Cameron’s just churning out another overhyped snooze for pretentious crybabies who think it’s deep. Varang had potential, but nah, ruined by their lame agenda nonsense. Skip this mess!",,,184,9,164,Olivia,olivia,Perspective's Score: 0.4269174,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1255,0,,A,207,0,grok-3,,Jonas,0,0,flick,1,0.4269174,0.8,negative,warn,high,FALSE,0.4019661484,3.74E-05,0.01378473577,5.56E-06,6.61E-06,1.26E-06,1.73E-05,2.75E-06,0.0002123934204,2.10E-05,3.65E-06,0.0004919966182,8.09E-06,0.0002123934204,2.75E-06,1.73E-05
145,16.04.26 02:20,"Sure, the new Avatar looks nuts in IMAX with all that fiery biome stuff, but are we pretending this world isn’t just recycled dazzle? Same old tricks, same tired Quaritch drama. Y’all praising it are fooling yourselves, Cameron’s tapped out.",,,174,71,20,Liam,liam,Perspective's Score: 0.28548008,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,822,0,,A,145,0,grok-3,,Jonas,0,0,,,0.28548008,,,,,,0.04058640705,0.0008537259702,0.001295188512,8.89E-06,1.54E-05,5.92E-06,0.0005383049597,0.0002158787427,0.0002445664151,4.58E-05,4.91E-06,0.001194410473,5.98E-05,0.0002445664151,0.0002158787427,0.0005383049597
193,15.04.26 19:38,"Disney, y’all are a complete joke for botching this recent Avatar film. Let me break down why your greedy selves fumbled a billion-dollar opportunity:",,,47,63,20,Olivia,olivia,Perspective's Score: 0.38811707,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1794,0,,A,193,0,grok-3,,Jonas,0,0,Something's missing,,0.38811707,,,,,,0.4014383832,0.0007508360799,0.00717700801,3.59E-06,1.82E-05,4.13E-06,1.38E-05,1.34E-06,0.0002119674507,2.82E-05,4.20E-06,0.0005185157654,1.29E-05,0.0002119674507,1.34E-06,1.38E-05
257,15.04.26 07:37,"Don’t bother with this Avatar nonsense. It’s the same tired trash repackaged. Save your money, steal it online, and flip off Cameron’s money-hungry backside.",,,20,3,65,Elijah,elijah,Perspective's Score: 0.509388,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1594,0,,A,257,0,grok-3,,Jonas,0,0,money-hungry,1,0.509388,0.9,negative,warn,high,FALSE,0.8803299222,0.001157371972,0.007366107584,4.20E-06,0.005286373501,5.74E-06,0.0005072868472,0.0002269068474,0.0002314812681,0.0008383797509,4.83E-06,0.00117491625,1.42E-05,0.0002314812681,0.0002269068474,0.0005072868472
125,16.04.26 06:27,"Three twists in the latest Avatar that got me: Varang’s double-cross, Lo’ak’s growth, and Quaritch again. Y’all haters need to zip it, wouldn’t spot a solid plot if it slapped you!",,,56,60,55,Noah,noah,Perspective's Score: 0.2524482,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,788,0,,A,125,0,grok-3,,Jonas,1,0,,,0.2524482,,,,,,0.02734419275,0.001055775012,0.001191638643,8.22E-06,2.74E-05,1.25E-05,0.0005440783079,0.0002124850662,0.0002302854886,4.73E-05,7.03E-06,0.02166050282,7.21E-05,0.0002302854886,0.0002124850662,0.0005440783079
